id,name,type,level,description,difficulty,aliases,url,resource_type
res_ppt_bidirectional_recurrent_neural_network,oss://edu-test-graphrag-rw/dl/ppt/双向循环神经网络.pdf,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/ppt/双向循环神经网络.pdf,ppt
res_code_bidirectional_recurrent_neural_network,oss://edu-test-graphrag-rw/dl/code/双向循环神经网络.md,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/code/双向循环神经网络.md,code
res_video_bidirectional_recurrent_neural_network,oss://edu-test-graphrag-rw/dl/video/双向循环神经网络.mp4,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/video/双向循环神经网络.mp4,video
res_lecture_seq2seq,oss://edu-test-graphrag-rw/dl/lecture/序列到序列学习（seq2seq）.md,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/lecture/序列到序列学习（seq2seq）.md,lecture
res_ppt_seq2seq,oss://edu-test-graphrag-rw/dl/ppt/序列到序列学习（seq2seq）.pdf,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/ppt/序列到序列学习（seq2seq）.pdf,ppt
res_code_seq2seq,oss://edu-test-graphrag-rw/dl/code/序列到序列学习（seq2seq）.md,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/code/序列到序列学习（seq2seq）.md,code
res_video_seq2seq,oss://edu-test-graphrag-rw/dl/video/序列到序列学习（seq2seq）.mp4,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/video/序列到序列学习（seq2seq）.mp4,video
res_lecture_machine_translation_and_dataset,oss://edu-test-graphrag-rw/dl/lecture/机器翻译与数据集.md,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/lecture/机器翻译与数据集.md,lecture
res_code_machine_translation_and_dataset,oss://edu-test-graphrag-rw/dl/code/机器翻译与数据集.md,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/code/机器翻译与数据集.md,code
res_video_machine_translation_and_dataset,oss://edu-test-graphrag-rw/dl/video/机器翻译与数据集.mp4,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/video/机器翻译与数据集.mp4,video
res_lecture_beam_search,oss://edu-test-graphrag-rw/dl/lecture/束搜索.md,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/lecture/束搜索.md,lecture
res_ppt_beam_search,oss://edu-test-graphrag-rw/dl/ppt/束搜索.pdf,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/ppt/束搜索.pdf,ppt
res_video_beam_search,oss://edu-test-graphrag-rw/dl/video/束搜索.mp4,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/video/束搜索.mp4,video
res_lecture_现代循环神经网络_深度循环神经网络,oss://edu-test-graphrag-rw/dl/lecture/现代循环神经网络\深度循环神经网络.md,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/lecture/现代循环神经网络\深度循环神经网络.md,lecture
res_ppt_深层循环神经网络,oss://edu-test-graphrag-rw/dl/ppt/深层循环神经网络.pdf,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/ppt/深层循环神经网络.pdf,ppt
res_code_深层循环神经网络,oss://edu-test-graphrag-rw/dl/code/深层循环神经网络.md,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/code/深层循环神经网络.md,code
res_video_深层循环神经网络,oss://edu-test-graphrag-rw/dl/video/深层循环神经网络.mp4,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/video/深层循环神经网络.mp4,video
res_lecture_encoder_decoder,oss://edu-test-graphrag-rw/dl/lecture/现代循环神经网络\编码器-解码器架构.md,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/lecture/现代循环神经网络\编码器-解码器架构.md,lecture
res_ppt_encoder_decoder,oss://edu-test-graphrag-rw/dl/ppt/编码器-解码器结构.pdf,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/ppt/编码器-解码器结构.pdf,ppt
res_code_encoder_decoder,oss://edu-test-graphrag-rw/dl/code/编码器-解码器结构.md,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/code/编码器-解码器结构.md,code
res_video_encoder_decoder,oss://edu-test-graphrag-rw/dl/video/编码器-解码器结构.mp4,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/video/编码器-解码器结构.mp4,video
res_lecture_长短期记忆网络_lstm,oss://edu-test-graphrag-rw/dl/lecture/长短期记忆网络（LSTM）.md,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/lecture/长短期记忆网络（LSTM）.md,lecture
res_ppt_长短期记忆网络_lstm,oss://edu-test-graphrag-rw/dl/ppt/长短期记忆网络（LSTM）.pdf,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/ppt/长短期记忆网络（LSTM）.pdf,ppt
res_code_长短期记忆网络_lstm,oss://edu-test-graphrag-rw/dl/code/长短期记忆网络（LSTM）.md,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/code/长短期记忆网络（LSTM）.md,code
res_video_长短期记忆网络_lstm,oss://edu-test-graphrag-rw/dl/video/长短期记忆网络（LSTM）.mp4,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/video/长短期记忆网络（LSTM）.mp4,video
res_lecture_gated_recurrent_unit_gru,oss://edu-test-graphrag-rw/dl/lecture/门控循环单元（GRU）.md,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/lecture/门控循环单元（GRU）.md,lecture
res_ppt_gated_recurrent_unit_gru,oss://edu-test-graphrag-rw/dl/ppt/门控循环单元（GRU）.pdf,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/ppt/门控循环单元（GRU）.pdf,ppt
res_code_gated_recurrent_unit_gru,oss://edu-test-graphrag-rw/dl/code/门控循环单元（GRU）.md,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/code/门控循环单元（GRU）.md,code
res_video_gated_recurrent_unit_gru,oss://edu-test-graphrag-rw/dl/video/门控循环单元（GRU）.mp4,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/video/门控循环单元（GRU）.mp4,video
res_lecture_softmax_回归,oss://edu-test-graphrag-rw/dl/lecture/线性神经网络\softmax回归.md,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/lecture/线性神经网络\softmax回归.md,lecture
res_ppt_softmax_回归,oss://edu-test-graphrag-rw/dl/ppt/Softmax_回归.pdf,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/ppt/Softmax_回归.pdf,ppt
res_video_softmax_回归,oss://edu-test-graphrag-rw/dl/video/Softmax_回归.mp4,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/video/Softmax_回归.mp4,video
res_lecture_softmax_回归的从零开始实现,oss://edu-test-graphrag-rw/dl/lecture/线性神经网络\softmax回归的从零开始实现.md,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/lecture/线性神经网络\softmax回归的从零开始实现.md,lecture
res_code_softmax_回归的从零开始实现,oss://edu-test-graphrag-rw/dl/code/Softmax_回归的从零开始实现.md,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/code/Softmax_回归的从零开始实现.md,code
res_video_softmax_回归的从零开始实现,oss://edu-test-graphrag-rw/dl/video/Softmax_回归的从零开始实现.mp4,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/video/Softmax_回归的从零开始实现.mp4,video
res_lecture_softmax_回归的简洁实现,oss://edu-test-graphrag-rw/dl/lecture/线性神经网络\softmax回归的简洁实现.md,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/lecture/线性神经网络\softmax回归的简洁实现.md,lecture
res_code_softmax_回归的简洁实现,oss://edu-test-graphrag-rw/dl/code/Softmax_回归的简洁实现.md,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/code/Softmax_回归的简洁实现.md,code
res_video_softmax_回归的简洁实现,oss://edu-test-graphrag-rw/dl/video/Softmax_回归的简洁实现.mp4,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/video/Softmax_回归的简洁实现.mp4,video
res_lecture_图像分类数据集,oss://edu-test-graphrag-rw/dl/lecture/图像分类数据集.md,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/lecture/图像分类数据集.md,lecture
res_code_图像分类数据集,oss://edu-test-graphrag-rw/dl/code/图像分类数据集.md,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/code/图像分类数据集.md,code
res_video_图像分类数据集,oss://edu-test-graphrag-rw/dl/video/图像分类数据集.mp4,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/video/图像分类数据集.mp4,video
res_lecture_linear_regression,oss://edu-test-graphrag-rw/dl/lecture/线性回归.md,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/lecture/线性回归.md,lecture
res_ppt_linear_regression,oss://edu-test-graphrag-rw/dl/ppt/线性回归.pdf,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/ppt/线性回归.pdf,ppt
res_code_linear_regression,oss://edu-test-graphrag-rw/dl/code/线性回归.md,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/code/线性回归.md,code
res_video_linear_regression,oss://edu-test-graphrag-rw/dl/video/线性回归.mp4,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/video/线性回归.mp4,video
res_lecture_linear_regression_from_scratch,oss://edu-test-graphrag-rw/dl/lecture/线性回归的从零开始实现.md,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/lecture/线性回归的从零开始实现.md,lecture
res_code_linear_regression_from_scratch,oss://edu-test-graphrag-rw/dl/code/线性回归的从零开始实现.md,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/code/线性回归的从零开始实现.md,code
res_video_linear_regression_from_scratch,oss://edu-test-graphrag-rw/dl/video/线性回归的从零开始实现.mp4,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/video/线性回归的从零开始实现.mp4,video
res_lecture_线性回归的简洁实现,oss://edu-test-graphrag-rw/dl/lecture/线性回归的简洁实现.md,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/lecture/线性回归的简洁实现.md,lecture
res_code_线性回归的简洁实现,oss://edu-test-graphrag-rw/dl/code/线性回归的简洁实现.md,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/code/线性回归的简洁实现.md,code
res_video_线性回归的简洁实现,oss://edu-test-graphrag-rw/dl/video/线性回归的简洁实现.mp4,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/video/线性回归的简洁实现.mp4,video
res_lecture_natural_language_inference_and_dataset,oss://edu-test-graphrag-rw/dl/lecture/自然语言处理：应用\自然语言推断与数据集.md,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/lecture/自然语言处理：应用\自然语言推断与数据集.md,lecture
res_code_natural_language_inference_and_dataset,oss://edu-test-graphrag-rw/dl/code/自然语言推理和数据集.md,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/code/自然语言推理和数据集.md,code
res_video_natural_language_inference_and_dataset,oss://edu-test-graphrag-rw/dl/video/自然语言推理和数据集.mp4,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/video/自然语言推理和数据集.mp4,video
res_lecture_natural_language_inference_finetune_bert,oss://edu-test-graphrag-rw/dl/lecture/自然语言处理：应用\自然语言推断：微调BERT.md,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/lecture/自然语言处理：应用\自然语言推断：微调BERT.md,lecture
res_code_natural_language_inference_finetune_bert,oss://edu-test-graphrag-rw/dl/code/自然语言推理：微调BERT.md,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/code/自然语言推理：微调BERT.md,code
res_video_natural_language_inference_finetune_bert,oss://edu-test-graphrag-rw/dl/video/自然语言推理：微调BERT.mp4,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/video/自然语言推理：微调BERT.mp4,video
res_lecture_natural_language_processing_application_finetuning_bert,oss://edu-test-graphrag-rw/dl/lecture/自然语言处理：应用\针对序列级和词元级应用微调BERT.md,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/lecture/自然语言处理：应用\针对序列级和词元级应用微调BERT.md,lecture
res_ppt_finetuning_bert,oss://edu-test-graphrag-rw/dl/ppt/微调BERT.pdf,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/ppt/微调BERT.pdf,ppt
res_video_finetuning_bert,oss://edu-test-graphrag-rw/dl/video/微调BERT.mp4,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/video/微调BERT.mp4,video
res_lecture_bert,oss://edu-test-graphrag-rw/dl/lecture/自然语言处理：预训练\来自Transformers的双向编码器表示（BERT）.md,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/lecture/自然语言处理：预训练\来自Transformers的双向编码器表示（BERT）.md,lecture
res_ppt_bert,oss://edu-test-graphrag-rw/dl/ppt/BERT.pdf,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/ppt/BERT.pdf,ppt
res_code_bert,oss://edu-test-graphrag-rw/dl/code/BERT.md,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/code/BERT.md,code
res_video_bert,oss://edu-test-graphrag-rw/dl/video/BERT.mp4,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/video/BERT.mp4,video
res_lecture_bert_pretraining_dataset,oss://edu-test-graphrag-rw/dl/lecture/自然语言处理：预训练\用于预训练BERT的数据集.md,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/lecture/自然语言处理：预训练\用于预训练BERT的数据集.md,lecture
res_code_bert_pretraining_dataset,oss://edu-test-graphrag-rw/dl/code/BERT预训练数据集.md,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/code/BERT预训练数据集.md,code
res_video_bert_pretraining_dataset,oss://edu-test-graphrag-rw/dl/video/BERT预训练数据集.mp4,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/video/BERT预训练数据集.mp4,video
res_lecture_bert_pretraining,oss://edu-test-graphrag-rw/dl/lecture/预训练BERT.md,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/lecture/预训练BERT.md,lecture
res_code_bert_pretraining,oss://edu-test-graphrag-rw/dl/code/预训练BERT.md,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/code/预训练BERT.md,code
res_video_bert_pretraining,oss://edu-test-graphrag-rw/dl/video/预训练BERT.mp4,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/video/预训练BERT.mp4,video
res_lecture_参数服务器,oss://edu-test-graphrag-rw/dl/lecture/计算性能\参数服务器.md,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/lecture/计算性能\参数服务器.md,lecture
res_ppt_分布式训练,oss://edu-test-graphrag-rw/dl/ppt/分布式训练.pdf,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/ppt/分布式训练.pdf,ppt
res_video_分布式训练,oss://edu-test-graphrag-rw/dl/video/分布式训练.mp4,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/video/分布式训练.mp4,video
res_lecture_multi_gpu_concise,oss://edu-test-graphrag-rw/dl/lecture/计算性能\多GPU的简洁实现.md,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/lecture/计算性能\多GPU的简洁实现.md,lecture
res_code_multi_gpu_implementation,oss://edu-test-graphrag-rw/dl/code/多GPU训练的实现.md,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/code/多GPU训练的实现.md,code
res_video_multi_gpu_implementation,oss://edu-test-graphrag-rw/dl/video/多GPU训练的实现.mp4,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/video/多GPU训练的实现.mp4,video
res_lecture_multi_gpu_training,oss://edu-test-graphrag-rw/dl/lecture/多GPU训练.md,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/lecture/多GPU训练.md,lecture
res_ppt_multi_gpu_training,oss://edu-test-graphrag-rw/dl/ppt/多GPU训练.pdf,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/ppt/多GPU训练.pdf,ppt
res_code_multi_gpu_training,oss://edu-test-graphrag-rw/dl/code/多GPU训练.md,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/code/多GPU训练.md,code
res_video_multi_gpu_training,oss://edu-test-graphrag-rw/dl/video/多GPU训练.mp4,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/video/多GPU训练.mp4,video
res_lecture_gpu,oss://edu-test-graphrag-rw/dl/lecture/计算性能\硬件.md,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/lecture/计算性能\硬件.md,lecture
res_code_gpu,oss://edu-test-graphrag-rw/dl/code/GPU.md,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/code/GPU.md,code
res_video_gpu,oss://edu-test-graphrag-rw/dl/video/GPU.mp4,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/video/GPU.mp4,video
res_lecture_fully_convolutional_network,oss://edu-test-graphrag-rw/dl/lecture/计算机视觉\全卷积网络.md,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/lecture/计算机视觉\全卷积网络.md,lecture
res_ppt_fully_convolutional_network,oss://edu-test-graphrag-rw/dl/ppt/全连接卷积神经网络（FCN）.pdf,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/ppt/全连接卷积神经网络（FCN）.pdf,ppt
res_code_fully_convolutional_network,oss://edu-test-graphrag-rw/dl/code/全连接卷积神经网络（FCN）.md,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/code/全连接卷积神经网络（FCN）.md,code
res_video_fully_convolutional_network,oss://edu-test-graphrag-rw/dl/video/全连接卷积神经网络（FCN）.mp4,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/video/全连接卷积神经网络（FCN）.mp4,video
res_lecture_ssd,oss://edu-test-graphrag-rw/dl/lecture/计算机视觉\单发多框检测（SSD）.md,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/lecture/计算机视觉\单发多框检测（SSD）.md,lecture
res_code_ssd_implementation,oss://edu-test-graphrag-rw/dl/code/SSD_实现.md,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/code/SSD_实现.md,code
res_video_ssd_implementation,oss://edu-test-graphrag-rw/dl/video/SSD_实现.mp4,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/video/SSD_实现.mp4,video
res_lecture_image_augmentation,oss://edu-test-graphrag-rw/dl/lecture/图像增广.md,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/lecture/图像增广.md,lecture
res_ppt_image_augmentation,oss://edu-test-graphrag-rw/dl/ppt/图像增广.pdf,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/ppt/图像增广.pdf,ppt
res_code_image_augmentation,oss://edu-test-graphrag-rw/dl/code/图像增广.md,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/code/图像增广.md,code
res_video_image_augmentation,oss://edu-test-graphrag-rw/dl/video/图像增广.mp4,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/video/图像增广.mp4,video
res_lecture_multiscale_object_detection,oss://edu-test-graphrag-rw/dl/lecture/计算机视觉\多尺度目标检测.md,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/lecture/计算机视觉\多尺度目标检测.md,lecture
res_code_multiscale_object_detection,oss://edu-test-graphrag-rw/dl/code/多尺度物体检测实现.md,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/code/多尺度物体检测实现.md,code
res_video_multiscale_object_detection,oss://edu-test-graphrag-rw/dl/video/多尺度物体检测实现.mp4,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/video/多尺度物体检测实现.mp4,video
res_lecture_computer_vision_kaggle_cifar10,oss://edu-test-graphrag-rw/dl/lecture/计算机视觉\实战 Kaggle 比赛：图像分类 (CIFAR-10).md,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/lecture/计算机视觉\实战 Kaggle 比赛：图像分类 (CIFAR-10).md,lecture
res_code_computer_vision_kaggle_cifar10,oss://edu-test-graphrag-rw/dl/code/实战_Kaggle_比赛：图像分类（CIFAR-10）.md,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/code/实战_Kaggle_比赛：图像分类（CIFAR-10）.md,code
res_video_computer_vision_kaggle_cifar10,oss://edu-test-graphrag-rw/dl/video/实战_Kaggle_比赛：图像分类（CIFAR-10）.mp4,Resource,,,0.0,,oss://edu-test-graphrag-rw/dl/video/实战_Kaggle_比赛：图像分类（CIFAR-10）.mp4,video
